receipt_id,execution_id,trip_plan_id,trip_no,tanker_number,delivery_point,ack_date,chamber,qty_litres,qty_kgs,fat_pct,snf_pct,kg_fat,kg_snf,temperature,description
4410,1539,2465,46,TN24BC6019,S K A Dairy,2026-08-06,FC,21434.13,22045.0000,3.900,8.300,859.7550,1829.7350,,
4411,1539,2465,46,TN24BC6019,S K A Dairy,2026-08-06,MC,,,,,,,,
4511,1563,2466,1,TN13H2455,Balaji Dairy,2026-08-07,BC,9965.97,10250.0000,4.180,8.170,428.4500,837.4250,,
4509,1563,2466,1,TN13H2455,Balaji Dairy,2026-08-07,FC,8420.03,8660.0000,4.050,8.090,350.7300,700.5940,,
4510,1563,2466,1,TN13H2455,Balaji Dairy,2026-08-07,MC,,,,,,,,
4490,1553,2467,2,AP02TC1483,Bathalapalli ,2026-08-07,BC,4997.57,5139.9990,4.100,8.220,210.7400,422.5079,,
4488,1553,2467,2,AP02TC1483,Bathalapalli ,2026-08-07,FC,4346.14,4470.0000,4.100,8.100,183.2700,362.0700,,
4489,1553,2467,2,AP02TC1483,Bathalapalli ,2026-08-07,MC,1701.51,1750.0000,6.600,8.870,115.5000,155.2250,,
4523,1567,2468,3,AP03TE5050,Balaji Dairy,2026-08-07,BC,12017.50,12360.0000,3.950,8.220,488.2200,1015.9920,,
4521,1567,2468,3,AP03TE5050,Balaji Dairy,2026-08-07,FC,11132.72,11450.0000,3.980,8.110,455.7100,928.5950,,
4522,1567,2468,3,AP03TE5050,Balaji Dairy,2026-08-07,MC,,,,,,,,
4617,1552,2469,4,AP39UN4344,Bathalapalli ,2026-08-07,BC,8031.11,8259.9966,3.900,8.050,322.1399,664.9297,,
4618,1552,2469,4,AP39UN4344,Bathalapalli ,2026-08-07,FC,3014.10,3100.0018,4.900,8.390,151.9001,260.0902,,
4619,1552,2469,4,AP39UN4344,Bathalapalli ,2026-08-07,MC,,,,,,,,
4502,1560,2470,5,AP03TE5888,Balaji Dairy,2026-08-07,BC,8157.51,8390.0000,3.960,8.160,332.2440,684.6240,,
4500,1560,2470,5,AP03TE5888,Balaji Dairy,2026-08-07,FC,12270.30,12620.0000,4.050,8.160,511.1100,1029.7920,,
4501,1560,2470,5,AP03TE5888,Balaji Dairy,2026-08-07,MC,,,,,,,,
4571,1549,2471,6,AP03TE5699,S K A Dairy,2026-08-07,BC,,,,,,,,
4569,1549,2471,6,AP03TE5699,S K A Dairy,2026-08-07,FC,22946.04,23600.0000,3.800,8.160,896.8000,1925.7600,5,Single weight
4570,1549,2471,6,AP03TE5699,S K A Dairy,2026-08-07,MC,,,,,,,,
4505,1561,2472,7,TN863039,Balaji Dairy,2026-08-07,BC,7097.72,7300.0000,3.830,8.120,279.5900,592.7600,,
4503,1561,2472,7,TN863039,Balaji Dairy,2026-08-07,FC,6057.37,6230.0000,4.050,8.230,252.3150,512.7290,,
4504,1561,2472,7,TN863039,Balaji Dairy,2026-08-07,MC,5629.56,5790.0000,3.930,8.130,227.5470,470.7270,,
4514,1564,2473,8,AP03TJ0033,Balaji Dairy,2026-08-07,BC,12542.54,12900.0000,4.140,8.270,534.0600,1066.8300,,
4512,1564,2473,8,AP03TJ0033,Balaji Dairy,2026-08-07,FC,8633.93,8880.0000,4.000,8.190,355.2000,727.2720,,
4513,1564,2473,8,AP03TJ0033,Balaji Dairy,2026-08-07,MC,,,,,,,,
4517,1565,2474,9,AP16TH5494,Balaji Dairy,2026-08-07,BC,9596.50,9870.0000,4.020,8.200,396.7740,809.3400,,
4515,1565,2474,9,AP16TH5494,Balaji Dairy,2026-08-07,FC,9995.14,10280.0000,4.250,8.350,436.9000,858.3800,,
4516,1565,2474,9,AP16TH5494,Balaji Dairy,2026-08-07,MC,,,,,,,,
4520,1566,2475,10,AP39TB8024,Balaji Dairy,2026-08-07,BC,8750.61,9000.0000,4.160,8.250,374.4000,742.5000,,
4518,1566,2475,10,AP39TB8024,Balaji Dairy,2026-08-07,FC,7000.49,7200.0000,4.000,8.060,288.0000,580.3200,,
4519,1566,2475,10,AP39TB8024,Balaji Dairy,2026-08-07,MC,,,,,,,,
4553,1580,2476,11,TN24AB6599,Balaji Dairy,2026-08-07,BC,7613.03,7830.0000,5.830,8.670,456.4890,678.8610,,
4551,1580,2476,11,TN24AB6599,Balaji Dairy,2026-08-07,FC,6232.38,6410.0000,4.200,8.230,269.2200,527.5430,,
4552,1580,2476,11,TN24AB6599,Balaji Dairy,2026-08-07,MC,,,,,,,,
4532,1570,2477,12,TN34AC5878,Balaji Dairy,2026-08-07,BC,3198.83,3290.0000,7.460,9.050,245.4340,297.7450,,
4530,1570,2477,12,TN34AC5878,Balaji Dairy,2026-08-07,FC,3296.06,3390.0000,4.210,8.350,142.7190,283.0650,,
4531,1570,2477,12,TN34AC5878,Balaji Dairy,2026-08-07,MC,,,,,,,,
4586,1581,2478,13,AP39TK3377,Balaji Dairy,2026-08-07,BC,10559.07,10860.0030,4.350,8.530,472.4101,926.3583,,
4584,1581,2478,13,AP39TK3377,Balaji Dairy,2026-08-07,FC,8993.68,9250.0000,4.230,8.540,391.2750,789.9500,,
4585,1581,2478,13,AP39TK3377,Balaji Dairy,2026-08-07,MC,,,,,,,,
4568,1551,2479,14,AP39WB9499,S K A Dairy,2026-08-07,BC,11672.34,12005.0000,4.000,8.330,480.2000,1000.0165,5,
4566,1551,2479,14,AP39WB9499,S K A Dairy,2026-08-07,FC,8808.95,9060.0000,4.000,8.330,362.4000,754.6980,5,
4567,1551,2479,14,AP39WB9499,S K A Dairy,2026-08-07,MC,,,,,,,,
4466,1547,2480,15,AP03TE9419,S K A Dairy,2026-08-07,BC,8925.62,9180.0000,4.000,8.330,367.2000,764.6940,5,
4464,1547,2480,15,AP03TE9419,S K A Dairy,2026-08-07,FC,7063.68,7265.0000,4.000,8.330,290.6000,605.1745,5,
4465,1547,2480,15,AP03TE9419,S K A Dairy,2026-08-07,MC,4462.81,4590.0000,4.000,8.330,183.6000,382.3470,5,
4574,1586,2481,16,TN28BZ3247,S K A Dairy,2026-08-07,BC,10544.48,10845.0000,4.000,8.330,433.8000,903.3885,5,
4572,1586,2481,16,TN28BZ3247,S K A Dairy,2026-08-07,FC,9965.97,10250.0000,4.100,8.350,420.2500,855.8750,5,
4573,1586,2481,16,TN28BZ3247,S K A Dairy,2026-08-07,MC,,,,,,,,
4598,1587,2482,17,TN52Q9387,S K A Dairy,2026-08-07,BC,,,0.003,,,,,
4596,1587,2482,17,TN52Q9387,S K A Dairy,2026-08-07,FC,21930.00,22555.0010,4.000,8.200,902.2000,1849.5101,,
4597,1587,2482,17,TN52Q9387,S K A Dairy,2026-08-07,MC,,,,,,,,
4463,1546,2483,18,TN28BB2353,S K A Dairy,2026-08-07,BC,10354.89,10650.0000,4.000,8.330,426.0000,887.1450,5,
4461,1546,2483,18,TN28BB2353,S K A Dairy,2026-08-07,FC,4963.54,5105.0000,4.000,8.330,204.2000,425.2465,5,
4462,1546,2483,18,TN28BB2353,S K A Dairy,2026-08-07,MC,,,,,,,,
4460,1548,2484,19,TN30CL2599,S K A Dairy,2026-08-07,BC,13558.58,13945.0000,3.800,8.160,529.9100,1137.9120,5,
4458,1548,2484,19,TN30CL2599,S K A Dairy,2026-08-07,FC,14005.83,14405.0000,3.900,8.180,561.7950,1178.3290,5,
4459,1548,2484,19,TN30CL2599,S K A Dairy,2026-08-07,MC,,,,,,,,
5277,1544,2485,20,RJ32GB7005,S K A Dairy,2026-08-06,BC,,,,,,,,
5278,1544,2485,20,RJ32GB7005,S K A Dairy,2026-08-06,FC,30053.48,30910.0000,3.800,8.280,1174.5800,2559.3480,5,FCBC SINGAL WIGHT
5279,1544,2485,20,RJ32GB7005,S K A Dairy,2026-08-06,MC,,,,,,,,
4457,1545,2486,21,TN28AQ5726,S K A Dairy,2026-08-07,BC,6640.74,6830.0000,3.900,8.300,266.3700,566.8900,5,
4455,1545,2486,21,TN28AQ5726,S K A Dairy,2026-08-07,FC,6033.06,6205.0000,3.900,8.180,241.9950,507.5690,5,
4456,1545,2486,21,TN28AQ5726,S K A Dairy,2026-08-07,MC,6655.32,6845.0000,3.900,8.180,266.9550,559.9210,5,
4544,1576,2487,22,TN30CL2299,Balaji Dairy,2026-08-07,BC,14428.78,14840.0030,4.040,8.220,599.5361,1219.8482,,
4542,1576,2487,22,TN30CL2299,Balaji Dairy,2026-08-07,FC,12241.13,12590.0000,4.080,8.210,513.6720,1033.6390,,
4543,1576,2487,22,TN30CL2299,Balaji Dairy,2026-08-07,MC,,,,,,,,
4541,1572,2488,23,TG12T4949,Balaji Dairy,2026-08-07,BC,11900.83,12240.0000,3.960,8.190,484.7040,1002.4560,,
4539,1572,2488,23,TG12T4949,Balaji Dairy,2026-08-07,FC,14312.11,14720.0000,4.350,8.230,640.3200,1211.4560,,
4540,1572,2488,23,TG12T4949,Balaji Dairy,2026-08-07,MC,,,,,,,,
4493,1558,2489,24,AP03TE5533,Bathalapalli ,2026-08-07,BC,10179.87,10470.0000,4.200,8.240,439.7400,862.7280,,
4491,1558,2489,24,AP03TE5533,Bathalapalli ,2026-08-07,FC,8478.37,8720.0000,4.100,8.220,357.5200,716.7840,,
4492,1558,2489,24,AP03TE5533,Bathalapalli ,2026-08-07,MC,,,,,,,,
4496,1557,2490,25,TN24BD4749,Balaji Dairy,2026-08-07,BC,12348.08,12700.0000,3.770,8.130,478.7900,1032.5100,,
4494,1557,2490,25,TN24BD4749,Balaji Dairy,2026-08-07,FC,11686.92,12020.0000,3.910,8.090,469.9820,972.4180,,
4495,1557,2490,25,TN24BD4749,Balaji Dairy,2026-08-07,MC,,,,,,,,
5280,1578,2491,26,AP39WM0723,Balaji Dairy,2026-08-07,BC,14944.10,15370.0020,4.210,8.290,647.0771,1274.1732,,
5281,1578,2491,26,AP39WM0723,Balaji Dairy,2026-08-07,FC,14370.44,14780.0000,4.510,8.400,666.5780,1241.5200,,
5282,1578,2491,26,AP39WM0723,Balaji Dairy,2026-08-07,MC,,,,,,,,
4529,1569,2492,27,AP03TE9599,Balaji Dairy,2026-08-07,BC,3140.50,3230.0000,3.740,8.200,120.8020,264.8600,,
4527,1569,2492,27,AP03TE9599,Balaji Dairy,2026-08-07,FC,3121.05,3210.0000,3.880,8.210,124.5480,263.5410,,
4528,1569,2492,27,AP03TE9599,Balaji Dairy,2026-08-07,MC,1614.00,1660.0000,3.880,8.220,64.4080,136.4520,,
4589,1584,2493,28,TN28AR1990,Balaji Dairy,2026-08-07,BC,10111.81,10400.0010,4.370,8.250,454.4800,858.0001,,
4587,1584,2493,28,TN28AR1990,Balaji Dairy,2026-08-07,FC,10092.37,10380.0000,3.960,8.160,411.0480,847.0080,,
4588,1584,2493,28,TN28AR1990,Balaji Dairy,2026-08-07,MC,,,,,,,,
4526,1568,2494,29,TN76AL9919,Balaji Dairy,2026-08-07,BC,10218.77,10510.0000,3.850,8.150,404.6350,856.5650,,
4524,1568,2494,29,TN76AL9919,Balaji Dairy,2026-08-07,FC,9003.40,9260.0000,3.890,8.110,360.2140,750.9860,,
4525,1568,2494,29,TN76AL9919,Balaji Dairy,2026-08-07,MC,,,,,,,,
4499,1555,2495,30,AP39WE4161,Balaji Dairy,2026-08-07,BC,11560.53,11890.0000,3.850,8.110,457.7650,964.2790,,
4497,1555,2495,30,AP39WE4161,Balaji Dairy,2026-08-07,FC,8974.23,9230.0000,3.970,8.140,366.4310,751.3220,,
4498,1555,2495,30,AP39WE4161,Balaji Dairy,2026-08-07,MC,,,,,,,,
4592,1582,2496,31,AP07TF2421,Balaji Dairy,2026-08-07,BC,10082.64,10370.0000,3.990,8.160,413.7630,846.1920,,
4590,1582,2496,31,AP07TF2421,Balaji Dairy,2026-08-07,FC,6912.98,7110.0000,3.820,8.080,271.6020,574.4880,,
4591,1582,2496,31,AP07TF2421,Balaji Dairy,2026-08-07,MC,,,,,,,,
4382,1541,2498,33,SALE TANKER,Milma Plant,2026-08-06,BC,,,,,,,,
4380,1541,2498,33,SALE TANKER,Milma Plant,2026-08-06,FC,15362.18,15800.0000,3.900,8.180,616.2000,1292.4400,,
4381,1541,2498,33,SALE TANKER,Milma Plant,2026-08-06,MC,,,,,,,,
4601,1589,2499,34,AP03TA8424,S K A Dairy,2026-08-07,BC,7661.64,7880.0000,3.900,8.300,307.3200,654.0400,,
4599,1589,2499,34,AP03TA8424,S K A Dairy,2026-08-07,FC,7705.40,7925.0000,4.100,8.350,324.9250,661.7375,,
4600,1589,2499,34,AP03TA8424,S K A Dairy,2026-08-07,MC,7413.71,7625.0020,3.900,8.180,297.3751,623.7252,,
4469,1550,2500,35,TN24AR2944,S K A Dairy,2026-08-07,BC,9927.08,10210.0000,3.800,8.030,387.9800,819.8630,5,
4467,1550,2500,35,TN24AR2944,S K A Dairy,2026-08-07,FC,7510.94,7725.0000,3.700,8.010,285.8250,618.7725,5,
4468,1550,2500,35,TN24AR2944,S K A Dairy,2026-08-07,MC,,,,,,,,
4580,1543,2501,36,AP03TE6660,ARVAIS Dairy(HYD),2026-08-07,BC,,,,,,,,
4578,1543,2501,36,AP03TE6660,ARVAIS Dairy(HYD),2026-08-07,FC,2197.37,2260.0000,4.500,8.310,101.7000,187.8060,,
4579,1543,2501,36,AP03TE6660,ARVAIS Dairy(HYD),2026-08-07,MC,,,,,,,,
4577,1542,2502,37,TS07UL3304,NARMUL,2026-08-07,BC,5950.42,6120.0020,4.200,8.370,257.0401,512.2442,,
4575,1542,2502,37,TS07UL3304,NARMUL,2026-08-07,FC,7204.67,7410.0000,4.200,8.370,311.2200,620.2170,,
4576,1542,2502,37,TS07UL3304,NARMUL,2026-08-07,MC,,,,,,,,
4538,1573,2503,38,SALE TANKER,Milma Plant,2026-08-07,BC,,,,,,,,
4536,1573,2503,38,SALE TANKER,Milma Plant,2026-08-07,FC,14817.70,15240.0000,4.000,8.330,609.6000,1269.4920,,
4537,1573,2503,38,SALE TANKER,Milma Plant,2026-08-07,MC,,,,,,,,
4547,1577,2504,39,AP26TF4985,Balaji Dairy,2026-08-07,BC,11667.48,12000.0000,3.820,8.050,458.4000,966.0000,,
4545,1577,2504,39,AP26TF4985,Balaji Dairy,2026-08-07,FC,9771.51,10050.0000,4.080,7.930,410.0400,796.9650,,
4546,1577,2504,39,AP26TF4985,Balaji Dairy,2026-08-07,MC,,,,,,,,
4647,1575,2505,40,AP03TE2079,Balaji Dairy,2026-08-07,BC,10374.33,10669.9984,3.840,8.190,409.7279,873.8729,,
4648,1575,2505,40,AP03TE2079,Balaji Dairy,2026-08-07,FC,9411.76,9679.9952,3.840,8.090,371.7118,783.1116,,
4649,1575,2505,40,AP03TE2079,Balaji Dairy,2026-08-07,MC,,,,,,,,
4559,1559,2506,41,TN36AU2208,Balaji Dairy,2026-08-07,BC,9985.42,10270.0030,4.330,8.310,444.6911,853.4372,,
4557,1559,2506,41,TN36AU2208,Balaji Dairy,2026-08-07,FC,8245.02,8480.0000,4.170,8.300,353.6160,703.8400,,
4558,1559,2506,41,TN36AU2208,Balaji Dairy,2026-08-07,MC,,,,,,,,
4550,1579,2507,42,AP07TN0549,Balaji Dairy,2026-08-07,BC,9985.42,10270.0000,4.050,8.360,415.9350,858.5720,,
4548,1579,2507,42,AP07TN0549,Balaji Dairy,2026-08-07,FC,9528.44,9800.0000,3.920,8.250,384.1600,808.5000,,
4549,1579,2507,42,AP07TN0549,Balaji Dairy,2026-08-07,MC,,,,,,,,
4614,1554,2508,43,AP03TE6599,Balaji Dairy,2026-08-07,BC,7000.49,7200.0040,3.800,8.220,273.6002,591.8403,5.3,
4615,1554,2508,43,AP03TE6599,Balaji Dairy,2026-08-07,FC,6893.53,7089.9956,3.840,8.190,272.2558,580.6706,5.4,
4616,1554,2508,43,AP03TE6599,Balaji Dairy,2026-08-07,MC,7029.65,7229.9950,4.200,8.298,303.6598,599.9450,5.1,
4583,1588,2509,44,AP31TF6368,Balaji Dairy,2026-08-07,BC,7156.05,7360.0010,3.990,8.240,293.6640,606.4641,,
4581,1588,2509,44,AP31TF6368,Balaji Dairy,2026-08-07,FC,4472.53,4600.0000,4.020,8.280,184.9200,380.8800,,
4582,1588,2509,44,AP31TF6368,Balaji Dairy,2026-08-07,MC,7622.75,7840.0020,4.030,8.250,315.9521,646.8002,,
4508,1562,2510,45,TN25BB1990,Balaji Dairy,2026-08-07,BC,5075.35,5220.0000,3.950,8.240,206.1900,430.1280,,
4506,1562,2510,45,TN25BB1990,Balaji Dairy,2026-08-07,FC,5075.35,5220.0000,4.100,8.270,214.0200,431.6940,,
4507,1562,2510,45,TN25BB1990,Balaji Dairy,2026-08-07,MC,4812.83,4950.0000,4.160,8.250,205.9200,408.3750,,
4595,1590,2511,46,TN28BA2919,S K A Dairy,2026-08-07,BC,10243.07,10535.0000,4.000,8.450,421.4000,890.2075,,
4593,1590,2511,46,TN28BA2919,S K A Dairy,2026-08-07,FC,7068.55,7270.0000,4.100,8.350,298.0700,607.0450,,
4594,1590,2511,46,TN28BA2919,S K A Dairy,2026-08-07,MC,,,,,,,,
4667,1591,2513,47,AP07TJ2180,Balaji Dairy,2026-08-08,BC,6300.44,6480.0000,4.460,8.600,289.0080,557.2800,,
4535,1571,2512,47,AP03TE9069,Balaji Dairy,2026-08-07,BC,3052.99,3140.0000,4.000,8.250,125.6000,259.0500,,
4533,1571,2512,47,AP03TE9069,Balaji Dairy,2026-08-07,FC,2848.81,2930.0000,4.070,8.200,119.2510,240.2600,,
4665,1591,2513,47,AP07TJ2180,Balaji Dairy,2026-08-08,FC,6008.75,6180.0000,4.470,8.680,276.2460,536.4240,,
4534,1571,2512,47,AP03TE9069,Balaji Dairy,2026-08-07,MC,3014.10,3099.9980,4.030,8.280,124.9299,256.6798,,
4666,1591,2513,47,AP07TJ2180,Balaji Dairy,2026-08-08,MC,,,,,,,,
4700,1596,2514,1,AP03TE5533,Balaji Dairy,2026-08-08,BC,10238.21,10530.0000,4.020,8.150,423.3060,858.1950,,
4698,1596,2514,1,AP03TE5533,Balaji Dairy,2026-08-08,FC,8478.37,8720.0000,4.110,8.180,358.3920,713.2960,,
4699,1596,2514,1,AP03TE5533,Balaji Dairy,2026-08-08,MC,,,,,,,,
4688,1597,2515,2,AP39UN4344,Bathalapalli ,2026-08-08,BC,8108.90,8340.0000,4.100,8.220,341.9400,685.5480,,
4686,1597,2515,2,AP39UN4344,Bathalapalli ,2026-08-08,FC,3043.27,3130.0000,5.600,8.540,175.2800,267.3020,,
4687,1597,2515,2,AP39UN4344,Bathalapalli ,2026-08-08,MC,,,,,,,,
4634,1598,2516,3,AP03TF2538,Balaji Dairy,2026-08-08,BC,8721.44,8970.0000,3.940,8.180,353.4180,733.7460,,
4632,1598,2516,3,AP03TF2538,Balaji Dairy,2026-08-08,FC,7214.39,7420.0000,3.900,8.180,289.3800,606.9560,,
4633,1598,2516,3,AP03TF2538,Balaji Dairy,2026-08-08,MC,4132.23,4250.0000,3.860,8.200,164.0500,348.5000,,
4685,1599,2517,4,AP02TC1483,Bathalapalli ,2026-08-08,BC,4968.40,5110.0000,3.900,8.050,199.2900,411.3550,,
4683,1599,2517,4,AP02TC1483,Bathalapalli ,2026-08-08,FC,2119.59,2180.0000,5.600,8.540,122.0800,186.1720,,
4684,1599,2517,4,AP02TC1483,Bathalapalli ,2026-08-08,MC,4054.45,4170.0000,3.900,8.180,162.6300,341.1060,,
4682,1600,2518,5,AP03TJ0033,Balaji Dairy,2026-08-08,BC,11706.37,12040.0000,4.050,8.090,487.6200,974.0360,,
4680,1600,2518,5,AP03TJ0033,Balaji Dairy,2026-08-08,FC,8974.23,9230.0000,3.860,8.170,356.2780,754.0910,,
4681,1600,2518,5,AP03TJ0033,Balaji Dairy,2026-08-08,MC,,,,,,,,
4706,1601,2519,6,AP03TJ0088,Balaji Dairy,2026-08-08,BC,8789.50,9040.0000,3.930,8.160,355.2720,737.6640,,
4704,1601,2519,6,AP03TJ0088,Balaji Dairy,2026-08-08,FC,5872.63,6040.0000,4.040,8.190,244.0160,494.6760,,
4705,1601,2519,6,AP03TJ0088,Balaji Dairy,2026-08-08,MC,7729.70,7950.0000,3.890,8.160,309.2550,648.7200,,
4637,1602,2520,7,AP39TB8024,Balaji Dairy,2026-08-08,BC,9032.57,9290.0000,3.870,8.200,359.5230,761.7800,,
4635,1602,2520,7,AP39TB8024,Balaji Dairy,2026-08-08,FC,8235.29,8470.0000,3.830,8.130,324.4010,688.6110,,
4636,1602,2520,7,AP39TB8024,Balaji Dairy,2026-08-08,MC,,,,,,,,
4638,1603,2521,8,AP03TE9599,Balaji Dairy,2026-08-08,BC,3121.05,3209.9999,4.070,8.230,130.6470,264.1830,,
4639,1603,2521,8,AP03TE9599,Balaji Dairy,2026-08-08,FC,2450.17,2519.9998,4.040,8.170,101.8080,205.8840,,
4640,1603,2521,8,AP03TE9599,Balaji Dairy,2026-08-08,MC,3140.50,3230.0043,3.970,8.220,128.2312,265.5063,,
4752,1605,2522,9,TN28BF6792,Balaji Dairy,2026-08-08,BC,10189.60,10480.0036,3.950,8.380,413.9601,878.2243,,
4753,1605,2522,9,TN28BF6792,Balaji Dairy,2026-08-08,FC,9693.73,9970.0013,3.940,8.230,392.8181,820.5311,,
4754,1605,2522,9,TN28BF6792,Balaji Dairy,2026-08-08,MC,,,,,,,,
4679,1606,2553,10,SALE TANKER,Milma Plant,2026-08-08,BC,,,,,,,,
4622,1608,2523,10,AP16TH5494,Balaji Dairy,2026-08-08,BC,9985.42,10270.0000,4.140,8.280,425.1780,850.3560,,
4677,1606,2553,10,SALE TANKER,Milma Plant,2026-08-08,FC,14963.54,15390.0000,3.900,8.300,600.2100,1277.3700,,
4620,1608,2523,10,AP16TH5494,Balaji Dairy,2026-08-08,FC,9586.78,9860.0000,4.160,8.240,410.1760,812.4640,,
4678,1606,2553,10,SALE TANKER,Milma Plant,2026-08-08,MC,,,,,,,,
4621,1608,2523,10,AP16TH5494,Balaji Dairy,2026-08-08,MC,,,,,,,,
4757,1604,2524,11,TN34AC5878,Bathalapalli ,2026-08-09,BC,3228.00,3320.0000,4.100,8.220,136.1200,272.9040,,
4755,1604,2524,11,TN34AC5878,Bathalapalli ,2026-08-09,FC,3189.11,3280.0000,7.400,8.660,242.7200,284.0480,,
4756,1604,2524,11,TN34AC5878,Bathalapalli ,2026-08-09,MC,,,,,,,,
4697,1607,2525,12,TN28BB2353,Balaji Dairy,2026-08-08,BC,10413.22,10710.0000,4.100,8.140,439.1100,871.7940,,
4695,1607,2525,12,TN28BB2353,Balaji Dairy,2026-08-08,FC,9411.76,9680.0000,4.060,8.120,393.0080,786.0160,,
4696,1607,2525,12,TN28BB2353,Balaji Dairy,2026-08-08,MC,,,,,,,,
4718,1609,2526,13,TN28AQ5726,Balaji Dairy,2026-08-08,BC,6708.80,6900.0000,3.930,8.250,271.1700,569.2500,,
4716,1609,2526,13,TN28AQ5726,Balaji Dairy,2026-08-08,FC,6669.91,6860.0000,3.860,8.130,264.7960,557.7180,,
4717,1609,2526,13,TN28AQ5726,Balaji Dairy,2026-08-08,MC,6699.08,6890.0000,3.830,8.090,263.8870,557.4010,,
4715,1610,2527,14,TN86A9787,Balaji Dairy,2026-08-08,BC,10004.86,10290.0000,4.080,8.670,419.8320,892.1430,,
4713,1610,2527,14,TN86A9787,Balaji Dairy,2026-08-08,FC,10996.60,11310.0000,4.190,8.520,473.8890,963.6120,,
4714,1610,2527,14,TN86A9787,Balaji Dairy,2026-08-08,MC,,,,,,,,
4751,1611,2528,15,AP39UE0787,S K A Dairy,2026-08-08,BC,,,,,,,,
4749,1611,2528,15,AP39UE0787,S K A Dairy,2026-08-08,FC,19105.49,19650.0000,4.000,8.330,786.0000,1636.8450,,
4750,1611,2528,15,AP39UE0787,S K A Dairy,2026-08-08,MC,,,,,,,,
4613,1612,2529,16,TN52P3684,S K A Dairy,2026-08-08,BC,,,,,,,,
4611,1612,2529,16,TN52P3684,S K A Dairy,2026-08-08,FC,19931.94,20500.0000,4.000,8.330,820.0000,1707.6500,5,FC &BC single weight
4612,1612,2529,16,TN52P3684,S K A Dairy,2026-08-08,MC,,,,,,,,
4604,1593,2530,17,TN24BC6019,S K A Dairy,2026-08-07,BC,11599.42,11930.0000,4.100,8.350,489.1300,996.1550,5,
4602,1593,2530,17,TN24BC6019,S K A Dairy,2026-08-07,FC,11628.59,11960.0000,4.100,8.350,490.3600,998.6600,4,
4603,1593,2530,17,TN24BC6019,S K A Dairy,2026-08-07,MC,,,,,,,,
4607,1592,2531,18,TN86B1591,S K A Dairy,2026-08-07,BC,,,,,,,,
4605,1592,2531,18,TN86B1591,S K A Dairy,2026-08-07,FC,20841.03,21435.0000,4.000,8.330,857.4000,1785.5355,5,Single weight
4606,1592,2531,18,TN86B1591,S K A Dairy,2026-08-07,MC,,,,,,,,
4748,1594,2532,19,AP03TC7799,S K A Dairy,2026-08-08,BC,9883.33,10165.0000,4.000,8.330,406.6000,846.7445,,
4746,1594,2532,19,AP03TC7799,S K A Dairy,2026-08-08,FC,6942.15,7140.0000,3.900,8.300,278.4600,592.6200,,
4747,1594,2532,19,AP03TC7799,S K A Dairy,2026-08-08,MC,,,,,,,,
4565,1595,2533,20,TN24AR2944,S K A Dairy,2026-08-07,BC,9961.11,10245.0000,3.800,8.030,389.3100,822.6735,,
4563,1595,2533,20,TN24AR2944,S K A Dairy,2026-08-07,FC,7515.80,7730.0000,3.700,8.010,286.0100,619.1730,4,
4564,1595,2533,20,TN24AR2944,S K A Dairy,2026-08-07,MC,,,,,,,,
4631,1613,2535,22,AP39TD1229,Balaji Dairy,2026-08-08,BC,15051.05,15480.0000,4.110,8.070,636.2280,1249.2360,,
4629,1613,2535,22,AP39TD1229,Balaji Dairy,2026-08-08,FC,14671.85,15090.0000,4.080,8.140,615.6720,1228.3260,,
4630,1613,2535,22,AP39TD1229,Balaji Dairy,2026-08-08,MC,,,,,,,,
4712,1614,2536,23,TN30CL2599,Balaji Dairy,2026-08-08,BC,14098.20,14500.0000,3.920,8.180,568.4000,1186.1000,,
4710,1614,2536,23,TN30CL2599,Balaji Dairy,2026-08-08,FC,13942.63,14340.0000,3.900,8.200,559.2600,1175.8800,,
4711,1614,2536,23,TN30CL2599,Balaji Dairy,2026-08-08,MC,,,,,,,,
4736,1625,2537,24,RJ32GB7005,S K A Dairy,2026-08-08,BC,14973.26,15400.0000,4.000,8.200,616.0000,1262.8000,,
4734,1625,2537,24,RJ32GB7005,S K A Dairy,2026-08-08,FC,12809.92,13175.0000,3.900,8.180,513.8250,1077.7150,,
4735,1625,2537,24,RJ32GB7005,S K A Dairy,2026-08-08,MC,,,,,,,,
4664,1623,2538,25,AP26TF3569,Balaji Dairy,2026-08-08,BC,14973.26,15400.0000,4.040,8.240,622.1600,1268.9600,,
4662,1623,2538,25,AP26TF3569,Balaji Dairy,2026-08-08,FC,14710.74,15130.0000,4.100,8.200,620.3300,1240.6600,,
4663,1623,2538,25,AP26TF3569,Balaji Dairy,2026-08-08,MC,,,,,,,,
4487,1556,2539,26,TN24BD4749,Balaji Dairy,2026-08-07,BC,12348.08,12700.0000,3.770,8.130,478.7900,1032.5100,5.4,
4485,1556,2539,26,TN24BD4749,Balaji Dairy,2026-08-07,FC,11686.92,12020.0000,3.910,8.090,469.9820,972.4180,5.3,
4486,1556,2539,26,TN24BD4749,Balaji Dairy,2026-08-07,MC,,,,,,,,
4655,1615,2540,27,AP39UX5014,Balaji Dairy,2026-08-08,BC,14049.59,14450.0000,4.320,8.180,624.2400,1182.0100,,
4653,1615,2540,27,AP39UX5014,Balaji Dairy,2026-08-08,FC,12348.08,12700.0000,4.230,8.230,537.2100,1045.2100,,
4654,1615,2540,27,AP39UX5014,Balaji Dairy,2026-08-08,MC,,,,,,,,
