loading_id,execution_id,trip_plan_id,trip_no,tanker_number,seq_no,bmcu_code,bmcu_name,milk_date,shift,qty_litres,qty_kgs,fat_pct,snf_pct,kg_fat,kg_snf,description,chamber,rmrd_qty,is_deleted
5759,1460,2377,4,TN36AU2208,4,3618,Gadi,2026-08-04,,2963.00,3047.4455,3.800,8.030,115.8029,244.7099,RMRD,BC,0.00,f
5760,1460,2377,4,TN36AU2208,5,3621,Regallu,2026-08-04,,2410.90,2479.6107,3.900,8.050,96.7048,199.6087,RMRD,FC,0.00,f
5761,1460,2377,4,TN36AU2208,6,3620,Piler,2026-08-04,,6046.00,6218.3110,3.950,8.120,245.6233,504.9269,RMRD,"FC,BC",0.00,f
5762,1461,2378,5,AP26TF4985,1,3623,Yallam Palli,2026-08-04,,1899.00,1953.1215,3.800,8.030,74.2186,156.8357,RMRD,BC,0.00,f
5763,1461,2378,5,AP26TF4985,2,3637,Nimmanna Palli,2026-08-04,,3995.00,4108.8575,3.800,8.160,156.1366,335.2828,RMRD,BC,0.00,f
5764,1461,2378,5,AP26TF4985,3,3603,Vayalpadu,2026-08-04,,3169.00,3259.3165,4.000,8.200,130.3727,267.2640,RMRD,FC,0.00,f
5765,1461,2378,5,AP26TF4985,4,3601,Chinthaparthi,2026-08-04,,4142.00,4260.0470,3.800,8.030,161.8818,342.0818,RMRD,BC,0.00,f
5766,1461,2378,5,AP26TF4985,5,3607,Manchuru,2026-08-04,,2172.00,2233.9020,4.000,8.200,89.3561,183.1800,RMRD,"FC,BC",0.00,f
5767,1461,2378,5,AP26TF4985,6,3616,Kalikiri,2026-08-04,,6797.20,6990.9202,3.800,8.160,265.6550,570.4591,RMRD,FC,0.00,f
5768,1462,2379,6,AP39UN4344,1,3807,Lakkireddipalli,2026-08-04,,9906.00,10188.3210,3.920,8.070,399.3822,822.1975,RMRD,"FC,BC",0.00,f
5890,1462,2379,6,AP39UN4344,2,3807,Lakkireddipalli,2026-08-04,,1206.40,1240.7824,7.260,8.810,90.0808,109.3129,RMRD,"FC,BC",0.00,f
5769,1463,2380,7,AP07TF2421,1,3628,Diguva Thotluvari Palli,2026-08-04,,3860.00,3970.0100,3.800,8.160,150.8604,323.9528,RMRD,"FC,BC",0.00,f
5770,1463,2380,7,AP07TF2421,2,3624,Thamballapalle,2026-08-04,,5141.00,5287.5185,4.000,8.130,211.5007,429.8753,RMRD,BC,0.00,f
5771,1463,2380,7,AP07TF2421,3,3627,Mudivedu,2026-08-04,,3867.00,3977.2095,3.900,8.180,155.1112,325.3357,RMRD,FC,0.00,f
5772,1463,2380,7,AP07TF2421,4,3625,Reddi Kota,2026-08-04,,3766.00,3873.3310,3.800,8.030,147.1866,311.0285,RMRD,"FC,BC",0.00,f
5773,1464,2381,8,AP39UE0787,1,3404,Peddapanjani,2026-08-04,,3513.00,3613.1205,3.700,8.140,133.6855,294.1080,RMRD,"MC,BC",0.00,f
5774,1464,2381,8,AP39UE0787,2,3404,Peddapanjani,2026-08-04,,,,,,,,Balance Milk,,0.00,t
5775,1464,2381,8,AP39UE0787,3,3420,Chandramakula Palli,2026-08-04,,2396.00,2464.2860,3.700,8.140,91.1786,200.5929,RMRD,MC,0.00,f
5776,1464,2381,8,AP39UE0787,4,3644,Penchupadu,2026-08-04,,6138.00,6312.9330,4.000,8.260,252.5173,521.4483,RMRD,BC,0.00,f
5777,1464,2381,8,AP39UE0787,5,3442,Ramasamudhram CC,2026-08-04,,4090.00,4206.5650,3.800,8.160,159.8495,343.2557,RMRD,FC,0.00,f
5778,1464,2381,8,AP39UE0787,6,3419,Punganur,2026-08-04,,5389.00,5542.5865,3.700,8.140,205.0757,451.1665,RMRD,"FC,MC",0.00,f
5804,1470,2382,9,AP39WH0612,1,3435,Settipalli,2026-08-04,,7974.10,8201.3619,3.900,8.180,319.8531,670.8714,RMRD,MC,0.00,f
5805,1470,2382,9,AP39WH0612,2,3408,Ramakuppam BMCU,2026-08-04,,4872.00,5010.8520,3.900,8.180,195.4232,409.8877,RMRD,FC,0.00,f
5806,1470,2382,9,AP39WH0612,3,3413,Pedduru,2026-08-04,,4785.00,4921.3725,3.900,8.180,191.9335,402.5683,RMRD,"FC,MC",0.00,f
5807,1470,2382,9,AP39WH0612,4,3437,Kuppiganipalli,2026-08-04,,975.00,1002.7875,3.800,8.160,38.1059,81.8275,RMRD,MC,0.00,f
5808,1470,2382,9,AP39WH0612,5,3418,Nadimur,2026-08-04,,4056.50,4172.1103,3.800,8.160,158.5402,340.4442,RMRD,MC,0.00,f
5779,1465,2383,10,TN28AR1990,1,3118,Gollamangalam,2026-08-04,,6711.40,6902.6749,4.300,8.390,296.8150,579.1344,RMRD,"FC,BC",0.00,f
5780,1465,2383,10,TN28AR1990,2,3432,Madetipalli,2026-08-04,,10348.00,10642.9180,3.900,8.200,415.0738,872.7193,RMRD,"FC,BC",0.00,f
5781,1465,2383,10,TN28AR1990,3,3221,Bomma Samudram,2026-08-04,,4581.00,4711.5585,4.000,8.200,188.4623,386.3478,RMRD,FC,0.00,f
5809,1471,2384,11,TN86A9787,1,3004,Y S Gate,2026-08-04,,3680.00,3784.8800,4.000,8.330,151.3952,315.2805,RMRD,BC,0.00,f
5810,1471,2384,11,TN86A9787,2,3217,K Patnam,2026-08-04,,2640.00,2715.2400,4.100,8.330,111.3248,226.1795,RMRD,BC,0.00,f
5811,1471,2384,11,TN86A9787,3,3425,Gajulapalli,2026-08-04,,2811.10,2891.2163,3.900,8.180,112.7574,236.5015,RMRD,FC,0.00,f
5812,1471,2384,11,TN86A9787,4,3427,Perumala Palli,2026-08-04,,1206.00,1240.3710,4.200,8.370,52.0956,103.8191,RMRD,BC,0.00,f
5813,1471,2384,11,TN86A9787,5,3430,Mogili,2026-08-04,,2871.20,2953.0292,3.900,8.180,115.1681,241.5578,RMRD,"FC,BC",0.00,f
5814,1471,2384,11,TN86A9787,6,3429,G.K.Manchi,2026-08-04,,,,,,,,RMRD,,0.00,t
5878,1471,2384,11,TN86A9787,6,3439,KG Sathram,2026-08-04,,8044.00,8273.2540,4.000,8.200,330.9302,678.4068,RMRD,FC,0.00,f
5815,1471,2384,11,TN86A9787,7,3023,Rangampeta Cross,2026-08-04,,,,,,,,RMRD,,0.00,t
5816,1472,2386,12,TN28AQ5726,1,3224,Palasamudram,2026-08-04,,,,,,,,Balance Milk,,0.00,f
5817,1472,2386,12,TN28AQ5726,2,3224,Palasamudram,2026-08-04,,7866.00,8090.1810,4.100,8.220,331.6974,665.0129,RMRD,,0.00,f
5818,1472,2386,12,TN28AQ5726,3,3223,Thugundram,2026-08-04,,4856.00,4994.3960,4.100,8.350,204.7702,417.0321,RMRD,"FC,BC",0.00,f
5819,1472,2386,12,TN28AQ5726,4,3222,G D Nellore,2026-08-04,,7066.80,7268.2038,4.000,8.200,290.7282,595.9927,RMRD,BC,0.00,f
5820,1473,2385,13,AP03TE5888,1,3001,Penumuru,2026-08-04,,5578.20,5737.1787,4.100,8.340,235.2243,478.4807,Balance Milk,BC,0.00,f
5821,1473,2385,13,AP03TE5888,2,3001,Penumuru,2026-08-04,,,,,,,,RMRD,,0.00,f
5822,1473,2385,13,AP03TE5888,3,3003,Damalacheruvu,2026-08-04,,3278.00,3371.4230,4.000,8.330,134.8569,280.8395,RMRD,"FC,BC",0.00,f
5823,1473,2385,13,AP03TE5888,4,3005,Komireddygari Palli,2026-08-04,,5980.40,6150.8414,4.100,8.220,252.1845,505.5992,RMRD,FC,0.00,f
5824,1473,2385,13,AP03TE5888,5,3006,Polireddipalli,2026-08-04,,3224.00,3315.8840,4.000,8.320,132.6354,275.8815,RMRD,BC,0.00,f
5825,1473,2385,13,AP03TE5888,6,3002,Pakala,2026-08-04,,2833.00,2913.7405,4.100,8.350,119.4634,243.2973,RMRD,"FC,BC",0.00,f
5826,1473,2385,13,AP03TE5888,7,3007,Polakala,2026-08-04,,1305.30,1342.5010,4.100,8.350,55.0425,112.0988,RMRD,FC,0.00,f
5718,1449,2387,14,TN52P3684,1,3409,Shanthi Puram,2026-08-04,,4910.20,5050.1407,3.900,8.180,196.9555,413.1015,RMRD,BC,0.00,f
5719,1449,2387,14,TN52P3684,2,3407,V Kota,2026-08-04,,4496.00,4624.1360,4.000,8.200,184.9654,379.1792,RMRD,BC,0.00,f
5720,1449,2387,14,TN52P3684,3,3402,Baireddipalle,2026-08-04,,4470.00,4597.3950,3.900,8.180,179.2984,376.0669,RMRD,BC,0.00,f
5721,1449,2387,14,TN52P3684,4,3405,Pathikonda,2026-08-04,,4939.00,5079.7615,3.800,8.160,193.0309,414.5085,RMRD,FC,0.00,f
5827,1474,2388,15,AP07TJ2180,1,3701,Pellakuru,2026-08-04,,510.00,524.5350,4.100,8.340,21.5059,43.7462,RMRD,BC,0.00,f
5828,1474,2388,15,AP07TJ2180,2,3014,Thottambedu,2026-08-04,,327.00,336.3195,8.200,9.080,27.5782,30.5378,RMRD,FC,0.00,f
5829,1474,2388,15,AP07TJ2180,3,3013,B N Khandriga,2026-08-04,,2594.00,2667.9290,5.300,8.590,141.4002,229.1751,RMRD,FC,0.00,f
5830,1474,2388,15,AP07TJ2180,4,3011,Varadaiahpalem,2026-08-04,,1176.00,1209.5160,6.200,8.790,74.9900,106.3165,RMRD,FC,0.00,f
5831,1474,2388,15,AP07TJ2180,5,3018,Satyavedu,2026-08-04,,1815.30,1867.0361,5.100,8.430,95.2188,157.3911,RMRD,FC,0.00,f
5832,1474,2388,15,AP07TJ2180,6,3016,Nagalapuram,2026-08-04,,1285.20,1321.8282,4.700,8.470,62.1259,111.9588,RMRD,BC,0.00,f
5833,1474,2388,15,AP07TJ2180,7,3017,K V B Puram,2026-08-04,,377.00,387.7445,7.100,9.020,27.5299,34.9746,RMRD,FC,0.00,f
5880,1474,2388,15,AP07TJ2180,8,3017,K V B Puram,2026-08-04,,2775.00,2854.0875,4.200,8.240,119.8717,235.1768,RMRD,BC,0.00,f
5881,1474,2388,15,AP07TJ2180,9,3014,Thottambedu,2026-08-04,,1709.00,1757.7065,4.500,8.300,79.0968,145.8896,RMRD,BC,0.00,f
5882,1474,2388,15,AP07TJ2180,10,3701,Pellakuru,2026-08-04,,1146.00,1178.6610,7.200,8.990,84.8636,105.9616,RMRD,FC,0.00,f
5798,1469,2389,16,AP03TE9069,1,3010,Yerpedu,2026-08-04,,3087.00,3174.9795,4.100,8.340,130.1742,264.7933,RMRD,"FC,BC",0.00,f
5799,1469,2389,16,AP03TE9069,2,3702,Venkatagiri,2026-08-04,,1104.00,1135.4640,7.800,8.870,88.5662,100.7157,RMRD,BC,0.00,f
5800,1469,2389,16,AP03TE9069,3,3704,Dakilli,2026-08-04,,874.00,898.9090,7.800,8.740,70.1149,78.5646,RMRD,BC,0.00,f
5801,1469,2389,16,AP03TE9069,4,3708,Pokurupalli,2026-08-04,,998.00,1026.4430,7.500,8.810,76.9832,90.4296,RMRD,MC,0.00,f
5802,1469,2389,16,AP03TE9069,5,3202,Y V Pallm,2026-08-04,,,,,,,,RMRD,,0.00,t
5879,1469,2389,16,AP03TE9069,5,3010,Yerpedu,2026-08-04,,253.00,260.2105,7.400,9.160,19.2556,23.8353,RMRD,MC,0.00,f
5803,1469,2389,16,AP03TE9069,6,3228,Udaymanikyam CC,2026-08-04,,,,,,,,RMRD,,0.00,t
5782,1466,2393,17,TN52Q9387,1,3202,Y V Pallm,2026-08-04,,8236.20,8470.9317,3.700,8.140,313.4245,689.5338,RMRD,"FC,BC",0.00,f
5783,1466,2393,17,TN52Q9387,2,3228,Udaymanikyam CC,2026-08-04,,8380.00,8618.8300,3.800,8.030,327.5155,692.0920,RMRD,BC,0.00,f
5784,1466,2393,17,TN52Q9387,3,3021,Chandragiri CC,2026-08-04,,2841.40,2922.3799,3.800,8.150,111.0504,238.1740,RMRD,FC,0.00,f
5792,1468,2390,18,AP07TN0549,1,3207,Karvetinagaram,2026-08-04,,3169.00,3259.3165,4.000,8.200,130.3727,267.2640,RMRD,BC,0.00,f
5793,1468,2390,18,AP07TN0549,2,3213,Narayanavanam,2026-08-04,,2004.00,2061.1140,4.100,8.100,84.5057,166.9502,RMRD,"FC,BC",0.00,f
5794,1468,2390,18,AP07TN0549,3,3019,Pannuru,2026-08-04,,1878.00,1931.5230,3.900,8.080,75.3294,156.0671,RMRD,FC,0.00,f
5795,1468,2390,18,AP07TN0549,4,3212,M.Kothuru,2026-08-04,,3853.00,3962.8105,4.000,8.100,158.5124,320.9877,RMRD,BC,0.00,f
5796,1468,2390,18,AP07TN0549,5,3208,S R Puram,2026-08-04,,3238.00,3330.2830,3.900,8.180,129.8810,272.4171,RMRD,FC,0.00,f
5797,1468,2390,18,AP07TN0549,6,3015,Pichatur,2026-08-04,,1896.00,1950.0360,4.200,8.240,81.9015,160.6830,RMRD,BC,0.00,f
5834,1475,2391,19,AP03TE2079,1,3021,Chandragiri CC,2026-08-04,,5809.00,5974.5565,4.000,8.200,238.9823,489.9136,Balance Milk,BC,0.00,f
5835,1475,2391,19,AP03TE2079,2,3021,Chandragiri CC,2026-08-04,,,,,,,,RMRD,,0.00,f
5836,1475,2391,19,AP03TE2079,3,3022,Vedurukuppam,2026-08-04,,3241.00,3333.3685,3.900,8.180,130.0014,272.6695,RMRD,FC,0.00,f
5837,1475,2391,19,AP03TE2079,4,3211,Kondakinda Pali,2026-08-04,,5222.00,5370.8270,4.000,8.200,214.8331,440.4078,RMRD,"FC,BC",0.00,f
5838,1475,2391,19,AP03TE2079,5,3209,Kothapallimitta,2026-08-04,,3525.00,3625.4625,4.100,8.220,148.6440,298.0130,RMRD,FC,0.00,f
5785,1467,2392,20,AP03TF2538,1,3204,Bakarapeta,2026-08-04,,4777.00,4913.1445,3.900,8.180,191.6126,401.8952,Balance Milk,BC,0.00,f
5786,1467,2392,20,AP03TF2538,2,3204,Bakarapeta,2026-08-04,,,,,,,,RMRD,,0.00,f
5787,1467,2392,20,AP03TF2538,3,3227,Pincha,2026-08-04,,4153.20,4271.5662,3.600,7.990,153.7764,341.2981,RMRD,"FC,BC",0.00,f
5788,1467,2392,20,AP03TF2538,4,3201,Mellacheruv,2026-08-04,,2281.00,2346.0085,4.100,8.090,96.1863,189.7921,RMRD,"FC,BC",0.00,f
5789,1467,2392,20,AP03TF2538,5,3203,Talapula(Piler),2026-08-04,,1730.80,1780.1278,3.900,8.050,69.4250,143.3003,RMRD,FC,0.00,f
5790,1467,2392,20,AP03TF2538,6,3206,Bodevandlapalli,2026-08-04,,3995.00,4108.8575,3.700,8.010,152.0277,329.1195,RMRD,"FC,MC",0.00,f
5791,1467,2392,20,AP03TF2538,7,3205,C.G.Gallu,2026-08-04,,3232.00,3324.1120,3.900,8.180,129.6404,271.9124,RMRD,MC,0.00,f
5722,1450,2394,21,AP03TE6599,1,3219,Reddigunta,2026-08-03,,4815.00,4952.2275,4.000,8.200,198.0891,406.0827,Balance Milk,BC,0.00,f
5723,1450,2394,21,AP03TE6599,2,3219,Reddigunta,2026-08-03,,,,,,,,RMRD,,0.00,t
5724,1450,2394,21,AP03TE6599,3,3215,Yadamari,2026-08-03,,9364.00,9630.8740,4.000,8.320,385.2350,801.2887,RMRD,"FC,MC,BC",0.00,f
5725,1450,2394,21,AP03TE6599,4,3439,KG Sathram,2026-08-03,,,,,,,,RMRD,,0.00,t
5888,1450,2394,21,AP03TE6599,5,3429,G.K.Manchi,2026-08-03,,3936.00,4048.1760,4.000,8.330,161.9270,337.2131,RMRD,MC,0.00,f
5889,1450,2394,21,AP03TE6599,6,3023,Rangampeta Cross,2026-08-03,,2778.00,2857.1730,4.100,8.350,117.1441,238.5739,RMRD,MC,0.00,f
5867,1489,2395,22,TN28BZ3247,1,3103,Konaluru,2026-08-04,,17111.00,17598.6635,4.100,8.470,721.5452,1490.6068,RMRD,"FC,BC",0.00,f
5868,1490,2396,23,TN28BB2353,1,3117,Aavalurpet,2026-08-04,,7542.00,7756.9470,4.100,8.470,318.0348,657.0134,RMRD,BC,0.00,f
5869,1490,2396,23,TN28BB2353,2,3105,Vanapuram,2026-08-04,,11781.00,12116.7585,4.200,8.490,508.9039,1028.7128,RMRD,"FC,BC",0.00,f
5736,1455,2397,24,AP03TC7799,1,3114,Rayakottai,2026-08-04,,3347.00,3442.3895,4.000,7.910,137.6956,272.2930,RMRD,BC,0.00,f
5737,1455,2397,24,AP03TC7799,2,3108,Sankaranarayanapuram(SN Puram),2026-08-04,,7875.00,8099.4375,3.700,7.730,299.6792,626.0865,RMRD,"FC,BC",0.00,f
5738,1455,2397,24,AP03TC7799,3,3113,CR Palyam,2026-08-04,,6625.00,6813.8125,3.900,7.890,265.7387,537.6098,RMRD,"FC,BC",0.00,f
5730,1452,2398,25,TN28BA2919,1,3110,Kankanur,2026-08-04,,11651.00,11983.0535,4.000,8.080,479.3221,968.2307,RMRD,"FC,BC",0.00,f
5731,1452,2398,25,TN28BA2919,2,3123,Alamelupuram,2026-08-04,,6324.80,6505.0568,4.200,8.100,273.2124,526.9096,RMRD,FC,0.00,f
5732,1453,2399,26,TN863039,1,3112,Harur,2026-08-04,,10186.00,10476.3010,4.100,8.090,429.5283,847.5328,RMRD,"FC,MC",0.00,f
5733,1453,2399,26,TN863039,2,3119,K Echambadi,2026-08-04,,8754.50,9004.0033,4.200,8.070,378.1681,726.6231,RMRD,"BC,FC",0.00,f
5870,1491,2400,27,AP03TE9419,1,3116,LN Puram,2026-08-04,,5782.00,5946.7870,4.300,8.470,255.7118,503.6929,RMRD,FC,0.00,f
5871,1491,2400,27,AP03TE9419,2,3107,Devanur,2026-08-04,,7070.00,7271.4950,4.000,8.570,290.8598,623.1671,RMRD,BC,0.00,f
5872,1491,2400,27,AP03TE9419,3,3106,Vandavasi,2026-08-04,,7353.00,7562.5605,4.100,7.930,310.0650,599.7110,RMRD,"FC,MC,BC",0.00,f
5873,1492,2401,28,TN24AB6599,1,3101,Kumaravadi,2026-08-04,,5568.00,5726.6880,4.500,8.180,257.7010,468.4431,RMRD,BC,0.00,f
5874,1492,2401,28,TN24AB6599,2,3102,Thammanuru,2026-08-04,,6107.00,6281.0495,4.100,8.180,257.5230,513.7898,RMRD,FC,0.00,f
5883,1492,2401,28,TN24AB6599,3,3101,Kumaravadi,2026-08-04,,748.30,769.6266,7.000,8.830,53.8739,67.9580,RMRD,BC,0.00,f
5884,1492,2401,28,TN24AB6599,4,3102,Thammanuru,2026-08-04,,714.00,734.3490,7.400,8.960,54.3418,65.7977,RMRD,BC,0.00,f
5727,1451,2402,29,TS07UL3304,1,3902,Kalwakurthy,2026-08-04,,5750.00,5913.8750,4.500,8.430,266.1244,498.5397,RMRD,"FC,BC",0.00,f
5728,1451,2402,29,TS07UL3304,2,3903,Thalakondapalli,2026-08-04,,4094.00,4210.6790,4.300,8.260,181.0592,347.8021,RMRD,BC,0.00,f
5729,1451,2402,29,TS07UL3304,3,3904,Kandukuru,2026-08-04,,3170.00,3260.3450,4.300,8.510,140.1948,277.4554,RMRD,FC,0.00,f
5865,1488,2403,30,AP03TE5050,1,3631,Gorantla CC,2026-08-04,,15371.20,15809.2792,4.200,8.240,663.9897,1302.6846,RMRD,"FC,BC",0.00,f
5866,1488,2403,30,AP03TE5050,2,3634,Kotha Cheruvu CC,2026-08-04,,7626.10,7843.4439,4.300,8.390,337.2681,658.0649,RMRD,"FC,BC",0.00,f
5875,1493,2404,31,RJ32GB7005,1,3654,Madakasira CC,2026-08-04,,13902.00,14298.2070,4.400,8.410,629.1211,1202.4792,RMRD,"FC,BC",0.00,f
5876,1493,2404,31,RJ32GB7005,2,3645,Manesamudram,2026-08-04,,6401.80,6584.2513,4.000,8.200,263.3701,539.9086,RMRD,BC,0.00,f
5877,1493,2404,31,RJ32GB7005,3,3652,Lepakshi CC,2026-08-04,,9446.00,9715.2110,4.200,8.240,408.0389,800.5334,RMRD,"FC,BC",0.00,f
5862,1487,2405,32,AP03TE5533,1,3642,Kokkanti Cross CC,2026-08-04,,7918.00,8143.6630,4.300,8.260,350.1775,672.6666,RMRD,BC,0.00,f
5863,1487,2405,32,AP03TE5533,2,3633,Nallamada CC,2026-08-04,,6893.00,7089.4505,4.200,8.240,297.7569,584.1707,RMRD,FC,0.00,f
5864,1487,2405,32,AP03TE5533,3,3655,Rallananthapur CC,2026-08-04,,4071.00,4187.0235,4.500,8.430,188.4161,352.9661,RMRD,"FC,BC",0.00,f
5844,1478,2406,33,AP39WM0723,1,3629,Kadiri Talapula CC,2026-08-04,,13167.00,13542.2595,4.100,8.220,555.2326,1113.1737,RMRD,"FC,BC",0.00,f
5845,1478,2406,33,AP39WM0723,2,3809,Diguva Kancharla Palli,2026-08-04,,4494.00,4622.0790,3.900,8.180,180.2611,378.0861,RMRD,FC,0.00,f
5846,1478,2406,33,AP39WM0723,3,3632,Gandlapenta CC,2026-08-04,,8948.00,9203.0180,4.100,8.220,377.3237,756.4881,RMRD,"FC,BC",0.00,f
5839,1476,2407,34,TN30CL2599,1,3641,Thurakapalli CC,2026-08-04,,12185.00,12532.2725,3.800,8.160,476.2264,1022.6334,RMRD,"FC,BC",0.00,f
5840,1476,2407,34,TN30CL2599,2,3651,CTM CC,2026-08-04,,13416.80,13799.1788,3.900,8.050,538.1680,1110.8339,RMRD,"FC,BC",0.00,f
5847,1479,2408,35,AP39WB9499,1,3416,7th Mile CC,2026-08-04,,23339.30,24004.4701,3.900,8.180,936.1743,1963.5657,RMRD,"FC,BC",0.00,f
5734,1454,2409,36,TN24AR2944,1,3417,Avulanatham CC,2026-08-04,,19765.50,20328.8167,4.000,8.450,813.1527,1717.7850,Balance Milk,"FC,BC",0.00,f
5735,1454,2409,36,TN24AR2944,2,3417,Avulanatham CC,2026-08-04,,,,,,,,RMRD,,0.00,t
5841,1477,2410,37,TN86B1591,1,3441,Ramakuppam CC,2026-08-04,,9259.00,9522.8815,4.000,8.200,380.9153,780.8763,RMRD,BC,0.00,f
5842,1477,2410,37,TN86B1591,2,3436,VK Patrapalli CC,2026-08-04,,7259.00,7465.8815,4.000,8.200,298.6353,612.2023,RMRD,FC,0.00,f
5843,1477,2410,37,TN86B1591,3,3440,Kondahalli CC,2026-08-04,,3382.00,3478.3870,4.000,8.200,139.1355,285.2277,RMRD,"FC,BC",0.00,f
5856,1484,2411,38,TG12T4949,1,3434,N Vaddanahalli CC,2026-08-04,,5312.00,5463.3920,3.900,8.300,213.0723,453.4615,RMRD,BC,0.00,f
5857,1484,2411,38,TG12T4949,2,3443,Lakkanapalli CC,2026-08-04,,5132.00,5278.2620,4.000,8.200,211.1305,432.8175,RMRD,FC,0.00,f
5858,1484,2411,38,TG12T4949,3,3406,Palamaner CC,2026-08-04,,16460.60,16929.7271,4.000,8.200,677.1891,1388.2376,RMRD,"FC,BC",0.00,f
5717,1448,2412,39,AP39WE8054,1,3020,Putturu CC,2026-08-04,,14418.40,14829.3244,3.900,8.300,578.3437,1230.8339,RMRD,"FC,BC",0.00,f
5853,1483,2413,40,TN24BC6019,1,3415,Kuppam BMCU,2026-08-04,,8398.10,8637.4459,3.900,8.300,336.8604,716.9080,RMRD,FC,0.00,f
5854,1483,2413,40,TN24BC6019,2,3414,Gudupalli,2026-08-04,,9340.00,9606.1900,3.900,8.300,374.6414,797.3138,RMRD,"FC,BC",0.00,f
5855,1483,2413,40,TN24BC6019,3,3418,Nadimur,2026-08-04,,3767.20,3874.5652,3.800,8.220,147.2335,318.4893,RMRD,BC,0.00,f
5850,1481,2414,41,TA10UB8643,1,3901,Gowraram ,2026-08-04,,2203.00,2265.7855,4.600,8.330,104.2261,188.7399,RMRD,BC,0.00,f
5851,1482,2415,42,SALE TANKER,1,3104,Karapattu,2026-08-04,,4593.00,4723.9005,4.000,8.450,188.9560,399.1696,RMRD,,0.00,f
5852,1482,2415,42,SALE TANKER,2,3109,Mandakolathur,2026-08-04,,10410.00,10706.6850,4.100,8.470,438.9741,906.8562,RMRD,,0.00,f
5859,1485,2416,43,SALE TANKER,1,3109,Mandakolathur,2026-08-04,,6177.20,6353.2502,4.000,8.450,254.1300,536.8496,Balance Milk,"FC,BC",0.00,f
5892,1495,2460,43,SALE TANKER,1,3109,Mandakolathur,2026-08-04,,6177.20,6353.2502,4.000,8.450,254.1300,536.8496,RMRD,"FC,BC",0.00,f
5860,1485,2416,43,SALE TANKER,2,3104,Karapattu,2026-08-04,,8773.00,9023.0305,4.000,8.450,360.9212,762.4461,RMRD,"FC,BC",0.00,f
5893,1495,2460,43,SALE TANKER,2,3104,Karapattu,2026-08-04,,8773.00,9023.0305,4.000,8.450,360.9212,762.4461,RMRD,"FC,BC",0.00,f
5861,1486,2417,44,SALE TANKER,1,3438,Kuppam Rural CC,2026-08-04,,15039.90,15468.5371,3.900,8.180,603.2729,1265.3263,RMRD,"FC,BC",0.00,f
5848,1480,2418,45,SALE TANKER,1,3446,Nulukunta Cross,2026-08-04,,7408.10,7619.2309,4.000,8.330,304.7692,634.6819,RMRD,"BC,FC",0.00,f
5849,1480,2418,45,SALE TANKER,2,3417,Avulanatham CC,2026-08-04,,7265.40,7472.4639,4.000,8.450,298.8986,631.4232,RMRD,"FC,BC",0.00,f
5903,1501,2419,1,TN76AL9919,1,3653,Mamillapalli,2026-08-05,,8713.00,8961.3205,4.100,8.220,367.4141,736.6205,RMRD,BC,0.00,f
5904,1501,2419,1,TN76AL9919,2,3646,Moram Pali,2026-08-05,,4190.00,4309.4150,4.000,8.080,172.3766,348.2007,RMRD,"FC,BC",0.00,f
5905,1501,2419,1,TN76AL9919,3,3648,Mohamadabad/MB Cross,2026-08-05,,6035.00,6206.9975,4.100,8.080,254.4869,501.5254,RMRD,"FC,BC",0.00,f
5906,1502,2420,2,AP39UN4344,1,3649,B.Pappuru,2026-08-05,,5771.70,5936.1935,4.200,8.240,249.3201,489.1423,RMRD,BC,0.00,f
5907,1502,2420,2,AP39UN4344,2,3649,B.Pappuru,2026-08-05,,,,,,,,RMRD,,0.00,t
6059,1502,2420,2,AP39UN4344,3,3649,B.Pappuru,2026-08-05,,1341.20,1379.4242,6.900,8.930,95.1803,123.1826,RMRD,FC,0.00,f
5908,1503,2421,3,TN24BD4749,1,3613,P T M,2026-08-05,,2825.00,2905.5125,4.000,8.200,116.2205,238.2520,RMRD,BC,0.00,f
5909,1503,2421,3,TN24BD4749,2,3610,B Kothakota,2026-08-05,,5755.00,5919.0175,4.000,8.200,236.7607,485.3594,RMRD,BC,0.00,f
5910,1503,2421,3,TN24BD4749,3,3612,Poojavari Palli,2026-08-05,,1647.20,1694.1452,3.900,8.300,66.0717,140.6141,RMRD,FC,0.00,f
5911,1503,2421,3,TN24BD4749,4,3609,Kurabala Kota,2026-08-05,,6757.00,6949.5745,3.800,8.030,264.0838,558.0508,RMRD,FC,0.00,f
5912,1503,2421,3,TN24BD4749,5,3602,Tharigonda,2026-08-05,,2945.00,3028.9325,3.700,8.140,112.0705,246.5551,RMRD,"FC,BC",0.00,f
5913,1503,2421,3,TN24BD4749,6,3603,Vayalpadu,2026-08-05,,3148.00,3237.7180,4.000,8.200,129.5087,265.4929,RMRD,BC,0.00,f
5914,1504,2422,4,AP39TK3377,1,3623,Yallam Palli,2026-08-05,,1939.00,1994.2615,3.800,8.030,75.7819,160.1392,RMRD,BC,0.00,f
5915,1504,2422,4,AP39TK3377,2,3637,Nimmanna Palli,2026-08-05,,4048.00,4163.3680,3.800,8.160,158.2080,339.7308,RMRD,BC,0.00,f
5916,1504,2422,4,AP39TK3377,3,3601,Chinthaparthi,2026-08-05,,4240.00,4360.8400,3.800,8.030,165.7119,350.1755,RMRD,BC,0.00,f
5917,1504,2422,4,AP39TK3377,4,3607,Manchuru,2026-08-05,,2196.00,2258.5860,4.000,8.200,90.3434,185.2041,RMRD,"FC,BC",0.00,f
